"N","Time","avg(X)","avg(Y)","avg(Z)","avg(omega)","avg(psi)","avg(vx)","avg(vy)","max(X)","max(Y)","max(Z)","max(omega)","max(psi)","max(vx)","max(vy)","med(X)","med(Y)","med(Z)","med(omega)","med(psi)","med(vx)","med(vy)","min(X)","min(Y)","min(Z)","min(omega)","min(psi)","min(vx)","min(vy)","q1(X)","q1(Y)","q1(Z)","q1(omega)","q1(psi)","q1(vx)","q1(vy)","q3(X)","q3(Y)","q3(Z)","q3(omega)","q3(psi)","q3(vx)","q3(vy)","std(X)","std(Y)","std(Z)","std(omega)","std(psi)","std(vx)","std(vy)","vtkValidPointMask"
1568,3702,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094245,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099048,-0.01535,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.40409,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3703,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094245,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099048,-0.01535,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.40409,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3704,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094245,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099048,-0.01535,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.40409,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3705,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099048,-0.01535,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.40409,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3706,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099048,-0.01535,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.40409,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3707,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099048,-0.01535,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.40409,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3708,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099048,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.40409,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3709,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099048,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3710,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099048,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3711,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.1399e-06,1,0.42162,0.50286,0.5,0,0.099049,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3712,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.14e-06,1,0.42162,0.50286,0.5,0,0.099049,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3713,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.14e-06,1,0.42162,0.50286,0.5,0,0.099049,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3714,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.14e-06,1,0.42162,0.50286,0.5,0,0.099049,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3715,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.14e-06,1,0.42162,0.50286,0.5,0,0.099049,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3716,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.14e-06,1,0.42162,0.50286,0.5,0,0.099049,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3717,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.14e-06,1,0.42162,0.50286,0.5,0,0.099049,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
1568,3718,0.50022,0.49938,0,-0.989,-0.028011,0.011524,-0.00094246,1,1,0,26.863,4.14e-06,1,0.42162,0.50286,0.5,0,0.099049,-0.015351,-0.041025,0,0,0,0,-53.604,-0.10464,-0.222,-0.4213,0.24477,0.24909,0,-1.6146,-0.048875,-0.11457,-0.05266,0.74982,0.75013,0,0.4041,-0.0014942,-0.00037349,0.053862,0.29464,0.29443,0,4.2466,0.030809,0.24949,0.14159,1
